order_id;value;status;freight_type;freight_value;payment_type;paid_at;refunded_at;device;company_id;customer_id;product_id;prod_cat
5725;147,76;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;72;14725;1518;vestuario
17001;89,9;aprovado;CHINAPOST;0;Boleto;05/03/2021 08:04;;DESKTOP;296;23421;1781;eletronico
5749;147,76;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;72;14725;1518;vestuario
5800;147,76;nao_autorizado;PAC;0;CreditCard;;;DESKTOP;72;14725;1518;vestuario
5808;147,76;nao_autorizado;SEDEX;0;CreditCard;;;DESKTOP;72;14725;1518;vestuario
5811;147,76;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;72;14725;1518;vestuario
5818;147,76;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;72;14725;1518;vestuario
5904;147,76;aprovado;PAC;0;Boleto;03/03/2021 07:45;;DESKTOP;72;14692;1518;vestuario
5930;147,76;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;72;15005;1518;vestuario
5931;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 11:07;;DESKTOP;72;15006;1518;vestuario
5955;147,76;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;72;15019;1518;vestuario
5960;147,76;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;72;15005;1518;vestuario
5984;147,76;aprovado;PAC;0;Boleto;02/03/2021 08:43;;DESKTOP;72;15019;1518;vestuario
5999;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 11:11;;DESKTOP;72;15005;1518;vestuario
2714;109,9;aprovado;CHINAPOST;0;Boleto;04/03/2021 08:05;;DESKTOP;296;12637;1782;eletronico
3809;109,9;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:41;;DESKTOP;296;13504;1782;eletronico
6024;251,21;aprovado;SEDEX;0;CreditCard;01/03/2021 11:13;;DESKTOP;72;15078;1518;vestuario
6024;251,21;aprovado;PAC;0;CreditCard;01/03/2021 11:13;;DESKTOP;72;15078;1518;vestuario
1250;169,34;aprovado;CHINAPOST;0;CreditCard;01/03/2021 00:28;;DESKTOP;296;11419;1785;infoproduto
6110;147,76;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;72;15128;1518;vestuario
6116;147,76;nao_autorizado;SEDEX;0;CreditCard;;;DESKTOP;72;15128;1518;vestuario
6190;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 11:23;;DESKTOP;72;15177;1518;vestuario
6203;147,76;aprovado;PAC;0;CreditCard;01/03/2021 11:24;;DESKTOP;72;15190;1518;vestuario
6294;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 11:29;;DESKTOP;72;15257;1518;vestuario
6299;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 11:30;;DESKTOP;72;15261;1518;vestuario
6434;251,19;aprovado;SEDEX;0;CreditCard;01/03/2021 11:37;;DESKTOP;72;15365;1518;vestuario
6434;251,19;aprovado;JADLOG;0;CreditCard;01/03/2021 11:37;;DESKTOP;72;15365;1518;vestuario
6461;147,77;aprovado;JADLOG;0;CreditCard;01/03/2021 11:38;;DESKTOP;72;15388;1518;vestuario
6463;147,77;aprovado;SEDEX;0;CreditCard;01/03/2021 11:38;;DESKTOP;72;15391;1518;vestuario
6532;147,76;pendente;JADLOG;0;Boleto;;;DESKTOP;72;15435;1518;vestuario
6568;147,76;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;72;15471;1518;vestuario
14342;179,8;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:49;;DESKTOP;296;21420;1785;infoproduto
6588;147,76;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;72;15471;1518;vestuario
6604;147,76;aprovado;PAC;0;CreditCard;01/03/2021 11:48;;DESKTOP;72;15494;1518;vestuario
6676;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 11:52;;DESKTOP;72;15545;1518;vestuario
6718;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 11:55;;DESKTOP;72;15571;1518;vestuario
6748;251,19;aprovado;SEDEX;0;CreditCard;01/03/2021 11:56;;DESKTOP;72;15588;1518;vestuario
2775;625;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:40;;DESKTOP;108;12697;1790;eletronico
6821;147,76;aprovado;SEDEX;0;Boleto;04/03/2021 08:06;;DESKTOP;72;15642;1518;vestuario
6827;147,76;aprovado;PAC;0;CreditCard;01/03/2021 12:01;;DESKTOP;72;15646;1518;vestuario
6830;147,76;aprovado;PAC;0;Boleto;02/03/2021 08:44;;DESKTOP;72;15647;1518;vestuario
6904;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 12:06;;DESKTOP;72;15705;1518;vestuario
6916;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 12:07;;DESKTOP;72;15717;1518;vestuario
6937;147,76;aprovado;JADLOG;0;Boleto;02/03/2021 08:44;;DESKTOP;72;15734;1518;vestuario
6993;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 12:12;;DESKTOP;72;15768;1518;vestuario
1979;239;aprovado;CHINAPOST;0;CreditCard;01/03/2021 06:04;;DESKTOP;86;12021;1793;cosmetico
7027;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 12:14;;DESKTOP;72;15791;1518;vestuario
7049;147,76;pendente;CHINAPOST;0;Boleto;;;DESKTOP;72;15805;1518;vestuario
7050;251,2;aprovado;SEDEX;0;Boleto;02/03/2021 08:44;;DESKTOP;72;15806;1518;vestuario
7050;251,2;aprovado;PAC;0;Boleto;02/03/2021 08:44;;DESKTOP;72;15806;1518;vestuario
7129;147,76;nao_autorizado;SEDEX;0;CreditCard;;;DESKTOP;72;15868;1518;vestuario
7158;147,76;nao_autorizado;SEDEX;0;CreditCard;;;DESKTOP;72;15868;1518;vestuario
7347;147,76;aprovado;PAC;0;CreditCard;01/03/2021 12:33;;DESKTOP;72;16030;1518;vestuario
7393;147,76;estornado;JADLOG;0;CreditCard;01/03/2021 12:36;12/06/2021 08:10;DESKTOP;72;15868;1518;vestuario
7447;147,76;aprovado;PAC;0;Boleto;02/03/2021 08:45;;DESKTOP;72;16100;1518;vestuario
7494;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 12:42;;DESKTOP;72;16138;1518;vestuario
15602;124,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 21:01;;DESKTOP;315;22333;1803;infoproduto
11074;76,45;aprovado;CHINAPOST;0;CreditCard;01/03/2021 16:25;;DESKTOP;55;18709;1804;livro
2676;282,82;aprovado;CHINAPOST;0;CreditCard;01/03/2021 07:50;;DESKTOP;316;12618;1806;eletronico
7617;251,2;aprovado;PAC;0;CreditCard;01/03/2021 12:48;;DESKTOP;72;16241;1518;vestuario
7617;251,2;aprovado;SEDEX;0;CreditCard;01/03/2021 12:48;;DESKTOP;72;16241;1518;vestuario
7649;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 12:49;;DESKTOP;72;16264;1518;vestuario
7661;147,76;pendente;PAC;0;Boleto;;;DESKTOP;72;16274;1518;vestuario
7675;147,76;aprovado;PAC;0;CreditCard;01/03/2021 12:51;;DESKTOP;72;16283;1518;vestuario
7718;147,76;aprovado;PAC;0;Boleto;02/03/2021 08:45;;DESKTOP;72;10576;1518;vestuario
7743;147,76;aprovado;PAC;0;CreditCard;01/03/2021 12:55;;DESKTOP;72;16326;1518;vestuario
7804;147,76;aprovado;PAC;0;CreditCard;01/03/2021 12:59;;DESKTOP;72;16371;1518;vestuario
8009;147,76;pendente;CHINAPOST;0;Boleto;;;DESKTOP;72;16531;1518;vestuario
8030;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 13:13;;DESKTOP;72;16545;1518;vestuario
8082;147,77;aprovado;SEDEX;0;CreditCard;01/03/2021 13:16;;DESKTOP;72;16578;1518;vestuario
8131;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 13:19;;DESKTOP;72;16616;1518;vestuario
8200;147,76;aprovado;PAC;0;CreditCard;01/03/2021 13:24;;DESKTOP;72;16673;1518;vestuario
8244;147,76;aprovado;PAC;0;CreditCard;01/03/2021 13:26;;DESKTOP;72;16706;1518;vestuario
8362;251,2;aprovado;PAC;0;CreditCard;01/03/2021 13:33;;DESKTOP;72;16787;1518;vestuario
8362;251,2;aprovado;JADLOG;0;CreditCard;01/03/2021 13:33;;DESKTOP;72;16787;1518;vestuario
7155;299,9;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:44;;DESKTOP;316;10901;1806;eletronico
8376;147,77;aprovado;SEDEX;0;CreditCard;01/03/2021 13:34;;DESKTOP;72;16794;1518;vestuario
8410;147,76;aprovado;PAC;0;CreditCard;01/03/2021 13:36;;DESKTOP;72;16816;1518;vestuario
7744;39,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 12:55;;DESKTOP;199;16306;1808;infoproduto
8491;251,19;aprovado;PAC;0;CreditCard;01/03/2021 13:41;;DESKTOP;72;16879;1518;vestuario
12729;38,18;aprovado;CHINAPOST;0;CreditCard;01/03/2021 18:13;;DESKTOP;199;19850;1808;infoproduto
8518;147,76;pendente;PAC;0;Boleto;;;DESKTOP;72;16901;1518;vestuario
8607;251,19;aprovado;SEDEX;0;CreditCard;01/03/2021 13:48;;DESKTOP;72;16970;1518;vestuario
8607;251,19;aprovado;JADLOG;0;CreditCard;01/03/2021 13:48;;DESKTOP;72;16970;1518;vestuario
6279;139,89;aprovado;CHINAPOST;0;CreditCard;01/03/2021 11:28;;DESKTOP;296;15246;1809;eletronico
8666;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 13:51;;DESKTOP;72;17011;1518;vestuario
8697;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 13:54;;DESKTOP;72;17033;1518;vestuario
9187;139,89;aprovado;CHINAPOST;0;Boleto;02/03/2021 04:40;;DESKTOP;296;17401;1809;eletronico
8736;147,76;pendente;CHINAPOST;0;Boleto;;;DESKTOP;72;10237;1518;vestuario
8824;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 14:01;;DESKTOP;72;17126;1518;vestuario
8852;147,76;pendente;JADLOG;0;Boleto;;;DESKTOP;72;10237;1518;vestuario
8860;147,76;pendente;CHINAPOST;0;Boleto;;;DESKTOP;72;17150;1518;vestuario
14921;148,51;aprovado;CHINAPOST;0;CreditCard;01/03/2021 20:23;;DESKTOP;315;21842;1810;vestuario
14939;112;aprovado;CHINAPOST;0;CreditCard;01/03/2021 20:23;;DESKTOP;315;21842;1810;vestuario
8946;147,76;aprovado;PAC;0;Boleto;04/03/2021 08:06;;DESKTOP;72;17221;1518;vestuario
8949;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 14:09;;DESKTOP;72;17223;1518;vestuario
8968;147,76;aprovado;PAC;0;CreditCard;01/03/2021 14:10;;DESKTOP;72;17242;1518;vestuario
8972;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 14:10;;DESKTOP;72;17245;1518;vestuario
9047;147,76;pendente;SEDEX;0;Boleto;;;DESKTOP;72;17298;1518;vestuario
9177;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 14:22;;DESKTOP;72;17396;1518;vestuario
9307;251,2;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;72;17483;1518;vestuario
9307;251,2;nao_autorizado;PAC;0;CreditCard;;;DESKTOP;72;17483;1518;vestuario
9319;251,19;nao_autorizado;CHINAPOST;0;CreditCard;;;DESKTOP;72;17483;1518;vestuario
9319;251,19;nao_autorizado;CHINAPOST;0;CreditCard;;;DESKTOP;72;17483;1518;vestuario
9320;147,76;pendente;PAC;0;Boleto;;;DESKTOP;72;17493;1518;vestuario
17626;148,5;aprovado;CHINAPOST;0;CreditCard;01/03/2021 23:35;;DESKTOP;315;23871;1810;vestuario
9459;251,19;aprovado;JADLOG;0;CreditCard;01/03/2021 14:40;;DESKTOP;72;17583;1518;vestuario
9459;251,19;aprovado;SEDEX;0;CreditCard;01/03/2021 14:40;;DESKTOP;72;17583;1518;vestuario
9497;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 14:42;;DESKTOP;72;17613;1518;vestuario
9568;147,76;nao_autorizado;CHINAPOST;0;CreditCard;;;DESKTOP;72;17652;1518;vestuario
3008;129,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 08:21;;DESKTOP;120;12878;1811;vestuario
3193;130,75;aprovado;CHINAPOST;0;CreditCard;01/03/2021 08:33;;DESKTOP;120;13019;1811;vestuario
6675;129,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 11:52;;DESKTOP;120;15546;1811;vestuario
9662;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 14:52;;DESKTOP;72;17727;1518;vestuario
9737;147,76;aprovado;PAC;0;CreditCard;01/03/2021 14:57;;DESKTOP;72;17791;1518;vestuario
9740;147,76;pendente;SEDEX;0;Boleto;;;DESKTOP;72;17793;1518;vestuario
9749;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 14:58;;DESKTOP;72;17800;1518;vestuario
9772;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 14:59;;DESKTOP;72;17814;1518;vestuario
9792;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 15:00;;DESKTOP;72;17832;1518;vestuario
9875;147,76;aprovado;JADLOG;0;Boleto;02/03/2021 08:46;;DESKTOP;72;17882;1518;vestuario
10000;147,76;aprovado;JADLOG;0;Boleto;05/03/2021 08:02;;DESKTOP;72;17975;1518;vestuario
10017;147,76;pendente;JADLOG;0;Boleto;;;DESKTOP;72;17793;1518;vestuario
10100;147,76;pendente;PAC;0;Boleto;;;DESKTOP;72;10768;1518;vestuario
10112;147,76;aprovado;SEDEX;0;Boleto;03/03/2021 07:47;;DESKTOP;72;18052;1518;vestuario
10156;147,76;nao_autorizado;SEDEX;0;CreditCard;;;DESKTOP;72;18079;1518;vestuario
10163;147,76;pendente;CHINAPOST;0;Boleto;;;DESKTOP;72;18083;1518;vestuario
10164;147,76;aprovado;PAC;0;CreditCard;01/03/2021 15:25;;DESKTOP;72;18085;1518;vestuario
10179;147,76;nao_autorizado;CHINAPOST;0;CreditCard;;;DESKTOP;72;18079;1518;vestuario
10182;147,76;nao_autorizado;CHINAPOST;0;CreditCard;;;DESKTOP;72;18096;1518;vestuario
10194;147,76;aprovado;PAC;0;CreditCard;01/03/2021 15:27;;DESKTOP;72;18105;1518;vestuario
10204;147,76;nao_autorizado;SEDEX;0;CreditCard;;;DESKTOP;72;18096;1518;vestuario
10213;147,76;nao_autorizado;CHINAPOST;0;CreditCard;;;DESKTOP;72;18120;1518;vestuario
10227;147,76;pendente;JADLOG;0;Boleto;;;DESKTOP;72;18120;1518;vestuario
10246;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 15:31;;DESKTOP;72;18145;1518;vestuario
10468;147,76;pendente;SEDEX;0;Boleto;;;DESKTOP;72;10732;1518;vestuario
10500;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 15:48;;DESKTOP;72;18309;1518;vestuario
6938;82,5;aprovado;CHINAPOST;0;CreditCard;01/03/2021 12:08;;DESKTOP;120;10738;1811;vestuario
10668;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 15:59;;DESKTOP;72;18415;1518;vestuario
8046;83,69;aprovado;CHINAPOST;0;CreditCard;01/03/2021 13:14;;DESKTOP;120;16552;1811;vestuario
10698;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 16:01;;DESKTOP;72;18436;1518;vestuario
10713;147,76;pendente;SEDEX;0;Boleto;;;DESKTOP;72;18450;1518;vestuario
10814;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 16:09;;DESKTOP;72;18522;1518;vestuario
14608;140;aprovado;CHINAPOST;0;CreditCard;01/03/2021 20:05;;DESKTOP;87;21605;1813;eletronico
10826;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 16:09;;DESKTOP;72;18528;1518;vestuario
10837;147,77;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;72;18538;1518;vestuario
10842;147,76;aprovado;JADLOG;0;Boleto;19/03/2021 08:07;;DESKTOP;72;18542;1518;vestuario
10860;147,76;pendente;PAC;0;Boleto;;;DESKTOP;72;10315;1518;vestuario
1593;99,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 02:01;;DESKTOP;244;11697;1819;eletronico
10900;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 16:13;;DESKTOP;72;18586;1518;vestuario
10936;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 16:16;;DESKTOP;72;18614;1518;vestuario
11071;147,76;aprovado;SEDEX;0;Boleto;05/03/2021 08:02;;DESKTOP;72;18708;1518;vestuario
11165;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 16:30;;DESKTOP;72;18771;1518;vestuario
7606;99,9;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:45;;DESKTOP;244;16232;1819;eletronico
11418;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 16:46;;DESKTOP;72;18941;1518;vestuario
11564;147,76;pendente;JADLOG;0;Boleto;;;DESKTOP;72;19043;1518;vestuario
9153;99,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 14:21;;DESKTOP;244;17374;1819;eletronico
11918;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 17:18;;DESKTOP;72;19284;1518;vestuario
11969;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 17:22;;DESKTOP;72;19323;1518;vestuario
12100;147,76;aprovado;PAC;0;CreditCard;01/03/2021 17:31;;DESKTOP;72;19408;1518;vestuario
12164;147,76;aprovado;PAC;0;CreditCard;01/03/2021 17:35;;DESKTOP;72;19456;1518;vestuario
12323;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 17:46;;DESKTOP;72;19578;1518;vestuario
12364;147,76;pendente;SEDEX;0;Boleto;;;DESKTOP;72;19605;1518;vestuario
12660;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 18:08;;DESKTOP;72;19819;1518;vestuario
12724;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 18:13;;DESKTOP;72;19857;1518;vestuario
16826;99,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 22:26;;DESKTOP;244;23268;1821;vestuario
12858;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 18:21;;DESKTOP;72;19948;1518;vestuario
12888;251,2;estornado;JADLOG;0;CreditCard;01/03/2021 18:23;24/05/2021 17:48;DESKTOP;72;19969;1518;vestuario
12888;251,2;estornado;SEDEX;0;CreditCard;01/03/2021 18:23;24/05/2021 17:48;DESKTOP;72;19969;1518;vestuario
12900;147,77;aprovado;JADLOG;0;CreditCard;01/03/2021 18:23;;DESKTOP;72;19976;1518;vestuario
7608;139,9;aprovado;CHINAPOST;0;Boleto;03/03/2021 07:46;;DESKTOP;244;16234;1824;eletronico
12914;147,76;aprovado;PAC;0;CreditCard;01/03/2021 18:24;;DESKTOP;72;19985;1518;vestuario
12971;147,76;nao_autorizado;PAC;0;CreditCard;;;DESKTOP;72;20383;1518;vestuario
12998;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 18:30;;DESKTOP;72;20383;1518;vestuario
5124;199,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 10:26;;DESKTOP;285;14312;1825;vestuario
2608;179,8;aprovado;CHINAPOST;0;CreditCard;01/03/2021 07:43;;DESKTOP;304;12563;1828;infoproduto
13680;147,76;aprovado;PAC;0;CreditCard;01/03/2021 19:12;;DESKTOP;72;20907;1518;vestuario
13694;251,2;aprovado;PAC;0;CreditCard;01/03/2021 19:13;;DESKTOP;72;20917;1518;vestuario
13694;251,2;aprovado;SEDEX;0;CreditCard;01/03/2021 19:13;;DESKTOP;72;20917;1518;vestuario
13704;147,76;pendente;CHINAPOST;0;Boleto;;;DESKTOP;72;20926;1518;vestuario
13717;147,76;pendente;PAC;0;Boleto;;;DESKTOP;72;20934;1518;vestuario
13774;251,2;aprovado;PAC;0;CreditCard;01/03/2021 19:18;;DESKTOP;72;20984;1518;vestuario
13774;251,2;aprovado;PAC;0;CreditCard;01/03/2021 19:18;;DESKTOP;72;20984;1518;vestuario
13952;147,76;aprovado;PAC;0;CreditCard;01/03/2021 19:29;;DESKTOP;72;21119;1518;vestuario
15842;187,9;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:50;;DESKTOP;304;22539;1828;infoproduto
14161;147,76;pendente;CHINAPOST;0;Boleto;;;DESKTOP;72;21284;1518;vestuario
14294;147,76;aprovado;PAC;0;Boleto;05/03/2021 08:03;;DESKTOP;72;21384;1518;vestuario
14317;147,76;estornado;SEDEX;0;CreditCard;01/03/2021 19:49;16/03/2021 19:28;DESKTOP;72;21403;1518;vestuario
14318;147,76;estornado;JADLOG;0;CreditCard;01/03/2021 19:49;16/03/2021 19:28;DESKTOP;72;21403;1518;vestuario
14543;147,76;aprovado;SEDEX;0;Boleto;02/03/2021 08:49;;DESKTOP;72;21562;1518;vestuario
14643;147,76;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;72;21630;1518;vestuario
14715;147,76;aprovado;PAC;0;CreditCard;01/03/2021 20:12;;DESKTOP;72;21630;1518;vestuario
14736;251,19;aprovado;PAC;0;CreditCard;01/03/2021 20:14;;DESKTOP;72;21700;1518;vestuario
14736;251,19;aprovado;PAC;0;CreditCard;01/03/2021 20:14;;DESKTOP;72;21700;1518;vestuario
14804;147,76;aprovado;PAC;0;CreditCard;01/03/2021 20:17;;DESKTOP;72;15646;1518;vestuario
14806;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 20:17;;DESKTOP;72;21755;1518;vestuario
14861;147,76;pendente;PAC;0;Boleto;;;DESKTOP;72;21793;1518;vestuario
14905;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 20:22;;DESKTOP;72;21827;1518;vestuario
14922;147,76;pendente;SEDEX;0;Boleto;;;DESKTOP;72;21841;1518;vestuario
14974;147,76;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;72;21755;1518;vestuario
4752;233,98;aprovado;CHINAPOST;0;Boleto;04/03/2021 08:05;;DESKTOP;87;14167;1849;vestuario
15046;147,76;aprovado;PAC;0;CreditCard;01/03/2021 20:28;;DESKTOP;72;21912;1518;vestuario
15125;147,76;nao_autorizado;PAC;0;CreditCard;;;DESKTOP;72;14725;1518;vestuario
15144;147,76;nao_autorizado;CHINAPOST;0;CreditCard;;;DESKTOP;72;14725;1518;vestuario
15152;147,76;aprovado;JADLOG;0;Boleto;03/03/2021 07:48;;DESKTOP;72;21986;1518;vestuario
15155;147,76;pendente;JADLOG;0;Boleto;;;DESKTOP;72;14725;1518;vestuario
15156;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 20:34;;DESKTOP;72;21989;1518;vestuario
15164;147,76;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;72;21996;1518;vestuario
10236;89,9;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:47;;DESKTOP;30;18136;1853;eletronico
15531;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 20:56;;DESKTOP;72;22274;1518;vestuario
12916;299,9;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:48;;DESKTOP;202;19986;1855;vestuario
15442;69,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 20:50;;DESKTOP;98;22209;1858;infoproduto
2104;217,8;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:39;;DESKTOP;46;12011;1859;movel
4192;197,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 09:35;;DESKTOP;46;13791;1859;movel
16309;147,76;pendente;SEDEX;0;Boleto;;;DESKTOP;72;22894;1518;vestuario
16326;147,76;pendente;SEDEX;0;Boleto;;;DESKTOP;72;22909;1518;vestuario
16330;147,76;nao_autorizado;SEDEX;0;CreditCard;;;DESKTOP;72;22913;1518;vestuario
16342;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 21:52;;DESKTOP;72;22928;1518;vestuario
16366;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 21:53;;DESKTOP;72;22943;1518;vestuario
16560;147,76;estornado;JADLOG;0;CreditCard;01/03/2021 22:07;16/03/2021 17:49;DESKTOP;72;22894;1518;vestuario
6416;197,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 11:36;;DESKTOP;46;15348;1859;movel
16638;147,76;aprovado;PAC;0;CreditCard;01/03/2021 22:13;;DESKTOP;72;23127;1518;vestuario
16809;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 22:25;;DESKTOP;72;23256;1518;vestuario
16913;251,2;aprovado;PAC;0;Boleto;03/03/2021 07:49;;DESKTOP;72;20087;1518;vestuario
16913;251,2;aprovado;PAC;0;Boleto;03/03/2021 07:49;;DESKTOP;72;20087;1518;vestuario
17038;147,76;aprovado;SEDEX;0;Boleto;03/03/2021 07:49;;DESKTOP;72;23445;1518;vestuario
17041;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 22:42;;DESKTOP;72;23447;1518;vestuario
17050;147,76;aprovado;PAC;0;CreditCard;01/03/2021 22:42;;DESKTOP;72;23454;1518;vestuario
8932;217,8;aprovado;CHINAPOST;0;CreditCard;01/03/2021 14:08;;DESKTOP;46;17210;1859;movel
17271;147,76;aprovado;JADLOG;0;CreditCard;01/03/2021 23:00;;DESKTOP;72;23609;1518;vestuario
17327;147,76;pendente;SEDEX;0;Boleto;;;DESKTOP;72;23657;1518;vestuario
17456;147,76;pendente;CHINAPOST;0;Boleto;;;DESKTOP;72;23750;1518;vestuario
17485;147,76;nao_autorizado;PAC;0;CreditCard;;;DESKTOP;72;23777;1518;vestuario
17497;147,76;pendente;SEDEX;0;Boleto;;;DESKTOP;72;23785;1518;vestuario
17638;147,76;pendente;SEDEX;0;Boleto;;;DESKTOP;72;23881;1518;vestuario
17673;147,76;aprovado;PAC;0;Boleto;03/03/2021 07:50;;DESKTOP;72;23905;1518;vestuario
17679;147,76;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;72;23911;1518;vestuario
17702;147,76;aprovado;SEDEX;0;CreditCard;01/03/2021 23:45;;DESKTOP;72;23931;1518;vestuario
17708;147,76;nao_autorizado;SEDEX;0;CreditCard;;;DESKTOP;72;23911;1518;vestuario
10605;197,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 15:55;;DESKTOP;46;18376;1859;movel
17721;147,76;pendente;SEDEX;0;Boleto;;;DESKTOP;72;23911;1518;vestuario
17771;147,77;aprovado;PAC;0;CreditCard;01/03/2021 23:54;;DESKTOP;72;23983;1518;vestuario
7185;326,01;aprovado;SEDEX;0;CreditCard;01/03/2021 12:23;;DESKTOP;216;10257;1519;limpeza
4989;347,9;nao_autorizado;CHINAPOST;0;;;;DESKTOP;122;11142;1521;eletronico
5494;0;nao_autorizado;JADLOG;0;;;;DESKTOP;122;10859;1521;eletronico
8296;347,9;aprovado;SEDEX;0;CreditCard;01/03/2021 13:34;;DESKTOP;122;16588;1521;eletronico
8296;347,9;aprovado;JADLOG;0;CreditCard;01/03/2021 13:34;;DESKTOP;122;16588;1521;eletronico
11790;197,9;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:48;;DESKTOP;46;11145;1859;movel
8789;0;nao_autorizado;SEDEX;0;;;;DESKTOP;122;16951;1521;eletronico
10970;347,9;aprovado;PAC;0;CreditCard;01/03/2021 16:22;;DESKTOP;122;18483;1521;eletronico
13796;347,9;nao_autorizado;SEDEX;0;;;;DESKTOP;122;20841;1521;eletronico
14942;347,9;nao_autorizado;PAC;0;;;;DESKTOP;122;21455;1521;eletronico
15068;347,9;nao_autorizado;JADLOG;0;;;;DESKTOP;122;20289;1521;eletronico
15233;347,9;nao_autorizado;JADLOG;0;;;;DESKTOP;122;20290;1521;eletronico
